,,,count,mean,mean,mean,sum,sum,sum,Transport
,,,Severity,Distance(mi),Duration_Time,Severity,Distance(mi),Duration_Time,Severity,Transport
State,year,month,,,,,,,,
VA,17,2,932,0.434766094420602,137.7306688125894,2.662017167381974,405.2020000000011,128364.98333333334,2481,6210.0
VA,17,3,1180,0.4236533898305091,165.73093220338984,2.6627118644067798,499.91100000000074,195562.5,3142,7068.0
VA,17,4,928,0.28865409482758614,140.25763290229887,2.5851293103448274,267.8709999999999,130159.08333333334,2399,7274.0
VA,17,5,930,0.38639569938203594,180.05019713261652,2.5827956989247314,359.34800042529344,167446.68333333335,2402,7519.0
VA,17,6,954,0.4371048215526321,139.1388714185884,2.6247379454926625,416.997999761211,132738.48333333334,2504,7463.0
VA,17,7,1173,0.5092054580426134,129.4755044046604,2.6240409207161126,597.2980022839855,151874.76666666663,3078,7509.0
VA,17,8,3288,0.35073205701442955,78.87483272506097,2.4993917274939172,1153.2070034634444,259340.45000000048,8218,7697.0
VA,17,9,3027,0.2976765785182742,74.3370884263848,2.481334654773703,901.067003174816,225018.36666666676,7511,7042.0
VA,17,10,2694,0.24430289544304,81.97993689680783,2.361915367483296,658.1520003235498,220853.95000000027,6363,7327.0
VA,17,11,2261,0.35606634184444413,84.20238095238089,2.5422379478107033,805.0659989102882,190381.5833333332,5748,7003.0
VA,17,12,2247,0.3728829561918027,113.19297581961133,2.5870048954161105,837.8680025629806,254344.61666666667,5813,6810.0
VA,18,1,2229,0.3551534330800881,130.80645281890236,2.579183490354419,791.6370023355164,291567.5833333334,5749,6766.0
VA,18,2,1856,0.41654202733369894,133.3396641522989,2.5953663793103448,773.1020027313452,247478.41666666674,4817,5688.0
VA,18,3,1967,0.45783172425140617,93.45438061345534,2.6349771225216063,900.555001602516,183824.76666666666,5183,6657.0
VA,18,4,1666,0.31946338526008194,98.16150460184075,2.606842737094838,532.2259998432966,163537.06666666668,4343,7310.0
VA,18,5,1856,0.3903184268987775,96.92132722701147,2.636853448275862,724.431000324131,179885.9833333333,4894,7824.0
VA,18,6,1802,0.4932269698263798,98.99629115797265,2.6381798002219754,888.7949996271365,178391.3166666667,4754,7360.0
VA,18,7,2130,0.4290272296861637,67.96303599374029,2.6572769953051645,913.8279992315287,144761.2666666668,5660,7676.0
VA,18,8,2029,0.6047688509565089,52.49350254641042,2.665352390340069,1227.0759985907566,106509.31666666674,5408,7738.0
VA,18,9,2308,0.3343929816746982,33.186857307914536,2.537261698440208,771.7790017052035,76595.26666666675,5856,6728.0
VA,18,10,3503,0.15437196697780617,34.80895898753459,2.333999429060805,540.765000323255,121935.78333333366,8176,7455.0
VA,18,11,3006,0.2963033929910862,33.639204923486396,2.463073852295409,890.6879993312052,101119.4500000001,7404,6914.0
VA,18,12,2678,0.2976250945916218,32.40354119990046,2.5063480209111275,797.0400033163631,86776.68333333342,6712,6787.0
VA,19,1,2567,0.37095481130833674,31.708654720166138,2.4581223217763926,952.2410006285004,81396.11666666648,6310,6946.0
VA,19,2,2336,0.3870402399979908,33.471289954337905,2.4571917808219177,904.1260006353065,78188.93333333335,5740,5672.0
VA,19,3,2265,0.4177284758034971,59.72436350257535,2.4264900662251656,946.1549976949209,135275.68333333317,5496,6885.0
VA,19,4,2356,0.3522139220009341,74.91903650254697,2.4261460101867574,829.8160002342007,176509.25000000067,5716,7449.0
VA,19,5,2385,0.47198826105788044,74.34177498252988,2.489308176100629,1125.6920026230448,177305.13333333377,5937,7870.0
VA,19,6,1818,0.5440484044552298,86.57834616795033,2.5324532453245325,989.079999299608,157399.4333333337,4604,7264.0
VA,19,7,2126,0.34852728094032004,86.91689401066196,2.4374412041392284,740.9689992791205,184785.31666666732,5182,7848.0
VA,19,8,1944,0.436837447717248,77.50811899862836,2.4953703703703702,849.2119983623301,150675.78333333353,4851,7745.0
VA,19,9,1702,0.45537132682493386,74.43912064238158,2.481786133960047,775.0419982560375,126695.38333333346,4224,7030.0
VA,19,10,2161,0.4866182326613074,76.06527070800551,2.5270708005552986,1051.5820007810853,164377.04999999993,5461,7515.0
VA,19,11,1925,0.47234960974796275,77.22733333333328,2.4841558441558442,909.2729987648283,148662.61666666655,4782,6978.0
VA,19,12,2117,0.458234293886185,77.02267359470945,2.5077940481813887,970.0820001570536,163056.99999999988,5309,7378.0
VA,20,1,1962,0.3804342510769978,74.46901970778124,2.5127420998980634,746.4120006130697,146108.2166666668,4930,6798.0
VA,20,2,1574,0.3653240164267364,77.4238458280389,2.5578144853875475,575.0200018556831,121865.13333333324,4026,5639.0
VA,20,3,2444,0.5214300324178932,50.419585379159365,2.252045826513912,1274.374999229331,123225.4666666655,5504,5642.0
VA,20,4,4080,0.5111549021520242,35.73903186274473,2.1105392156862743,2085.512000780259,145815.24999999852,8611,4170.0
VA,20,5,2966,0.5693371539245641,40.46365475387653,2.229265003371544,1688.653998540257,120015.1999999978,6612,5283.0
VA,20,6,3091,0.5679980587772735,43.98191523778657,2.281138790035587,1755.6819996805523,135948.0999999983,7051,
VT,16,7,3,0.28800000000000003,360.0,4.0,0.8640000000000001,1080.0,12,740.0
VT,16,8,1,1.443,360.0,4.0,1.443,360.0,4,720.0
VT,16,9,2,0.8495,360.0,3.0,1.699,720.0,6,635.0
VT,16,10,1,0.16699999999999998,360.0,3.0,0.16699999999999998,360.0,3,616.0
VT,16,11,5,2.5141999999999998,360.0,3.6,12.571,1800.0,18,515.0
VT,16,12,5,1.7477999999999998,360.0,4.0,8.738999999999999,1800.0,20,553.0
VT,17,1,3,0.16633333333333333,360.0,2.3333333333333335,0.499,1080.0,7,611.0
VT,17,2,13,0.8538461538461538,342.0,2.3076923076923075,11.1,4446.0,30,565.0
VT,17,3,15,0.6662666666666667,354.2,2.4,9.994,5313.0,36,593.0
VT,17,4,3,0.8886666666666668,360.0,2.0,2.6660000000000004,1080.0,6,511.0
VT,17,5,5,0.16699999999999998,360.0,2.0,0.835,1800.0,10,624.0
VT,17,6,6,1.7424999999999997,390.625,2.6666666666666665,10.454999999999998,2343.75,16,635.0
VT,17,7,9,0.4968888888888888,344.68518518518516,2.6666666666666665,4.4719999999999995,3102.1666666666665,24,761.0
VT,17,8,19,1.4646842105263156,319.34473684210525,2.526315789473684,27.828999999999997,6067.549999999999,48,749.0
VT,17,9,6,1.17366668574,130.16666666666666,2.3333333333333335,7.04200011444,781.0,14,649.0
VT,17,10,19,1.518947402805421,98.39035087719299,2.3157894736842106,28.860000653303,1869.4166666666667,44,642.0
VT,17,11,20,2.19244998914985,115.81583333333333,2.25,43.848999782997,2316.3166666666666,45,535.0
VT,17,12,37,1.496864869441189,110.77477477477478,2.2162162162162162,55.384000169324,4098.666666666667,82,561.0
VT,18,1,19,0.7944210400836842,153.73684210526315,2.1052631578947367,15.09399976159,2921.0,40,524.0
VT,18,2,22,1.6011817993235455,127.24166666666666,2.3636363636363638,35.225999585118004,2799.3166666666666,52,520.0
VT,18,3,20,1.1230999952315,158.47583333333333,2.2,22.461999904629998,3169.5166666666664,44,612.0
VT,18,4,12,1.1996666837535,258.5861111111111,2.0,14.396000205041998,3103.0333333333333,24,529.0
VT,18,5,1,0.0,44.85,2.0,0.0,44.85,2,630.0
VT,18,6,17,0.7292941295678824,97.43235294117646,2.2941176470588234,12.398000202654002,1656.35,39,638.0
VT,18,7,7,0.6640000013628571,130.21666666666667,2.142857142857143,4.64800000954,911.5166666666667,15,747.0
VT,18,8,8,1.40437502861,118.85416666666666,2.25,11.23500022888,950.8333333333333,18,743.0
VT,18,9,18,1.5961111340256113,34.7787037037037,2.3333333333333335,28.730000412461003,626.0166666666665,42,636.0
VT,18,10,15,1.0466666506137332,29.560000000000002,2.066666666666667,15.699999759205998,443.40000000000003,31,656.0
VT,18,11,27,0.37440741302577785,33.930864197530866,2.111111111111111,10.109000151696002,916.1333333333333,57,555.0
VT,18,12,22,1.169499992630909,35.59924242424243,2.9545454545454546,25.72899983788,783.1833333333335,65,604.0
VT,19,1,21,1.2361904841942861,29.302380952380947,2.380952380952381,25.960000168080008,615.3499999999999,50,528.0
VT,19,2,20,0.79069999940395,31.899166666666673,2.45,15.813999988078999,637.9833333333335,49,517.0
VT,19,3,17,1.6963529709098821,47.89019607843139,2.176470588235294,28.838000505467996,814.1333333333336,37,638.0
VT,19,4,8,0.799125,68.86458333333333,2.25,6.393,550.9166666666666,18,543.0
VT,19,5,5,0.7696,93.47,2.4,3.848,467.35,12,627.0
VT,19,6,7,0.9757142789028572,123.97619047619048,2.857142857142857,6.829999952320001,867.8333333333334,20,635.0
VT,19,7,27,2.76129629771111,106.62716049382718,2.6666666666666665,74.55500003819998,2878.933333333334,72,757.0
VT,19,8,19,1.9463157987573687,99.88157894736842,2.3684210526315788,36.98000017639001,1897.75,45,740.0
VT,19,9,30,3.457066718321999,142.82555555555555,2.466666666666667,103.71200154965997,4284.766666666666,74,642.0
VT,19,10,21,3.0631904870904765,117.42936507936508,2.4761904761904763,64.3270002289,2466.016666666667,52,664.0
VT,19,11,24,1.718625015100417,145.2722222222222,2.3333333333333335,41.247000362410006,3486.5333333333333,56,554.0
VT,19,12,25,1.6045200361450405,123.51466666666667,2.28,40.11300090362601,3087.866666666667,57,573.0
VT,20,1,22,0.4702727378927273,115.3840909090909,2.4545454545454546,10.34600023364,2538.45,54,561.0
VT,20,2,26,1.3382691984915385,122.71217948717945,2.423076923076923,34.79499916078,3190.516666666666,63,512.0
VT,20,3,23,1.5624782915530435,126.6521739130435,2.5217391304347827,35.93700070572,2913.0000000000005,58,454.0
VT,20,4,10,3.560299969003,125.50833333333335,2.6,35.60299969003,1255.0833333333335,26,279.0
VT,20,5,12,0.43833333253833334,93.58472222222224,2.3333333333333335,5.25999999046,1123.0166666666669,28,404.0
VT,20,6,25,1.6875600137332003,127.17333333333335,2.48,42.18900034333001,3179.3333333333335,62,
WA,16,6,634,0.10889747634069405,128.8092797055731,2.2381703470031544,69.04100000000003,81665.08333333334,1419,5737.0
WA,16,7,1356,0.11751401179940998,131.3580383480826,2.3089970501474926,159.34899999999993,178121.5,3131,5718.0
WA,16,8,1351,0.18748704663212443,164.5226375524303,2.383419689119171,253.2950000000001,222270.08333333334,3220,5660.0
WA,16,9,1281,0.09932474629195953,131.3103564923237,2.3247462919594066,127.23500000000016,168208.56666666668,2978,5702.0
WA,16,10,1459,0.22387525702535976,153.79475668265934,2.355723098012337,326.6339999999999,224386.55,3437,4894.0
WA,16,11,1606,0.1514097135740973,143.6090701535907,2.3387297633872977,243.16400000000027,230636.16666666666,3756,4836.0
WA,16,12,1630,0.30545950920245485,158.69412065439676,2.395705521472393,497.89900000000137,258671.41666666672,3905,4660.0
WA,17,1,1240,0.1705895161290314,132.34403225806452,2.3532258064516127,211.53099999999893,164106.6,2918,4113.0
WA,17,2,1428,0.25152310924369725,155.17749766573297,2.3907563025210083,359.17499999999967,221593.4666666667,3414,4261.0
WA,17,3,1352,0.21200443786982234,151.75421597633135,2.4060650887573964,286.6299999999998,205171.69999999998,3253,5060.0
WA,17,4,1095,0.14718630136986346,149.99662100456624,2.43013698630137,161.1690000000005,164246.30000000002,2661,5070.0
WA,17,5,1098,0.20849726770311122,180.782817243473,2.4608378870673953,228.92999993801612,198499.53333333335,2702,5710.0
WA,17,6,1238,0.18066558945539934,131.00941033925687,2.4491114701130856,223.6639997457844,162189.65000000002,3032,5704.0
WA,17,7,1558,0.2269608468149965,123.50482456140352,2.3851091142490373,353.6049993377646,192420.5166666667,3716,5799.0
WA,17,8,1656,0.2301044674712776,113.11999798711756,2.379830917874396,381.05299813243573,187326.71666666667,3941,5732.0
WA,17,9,1831,0.18074003350086662,98.93990533406154,2.34407427635172,330.9350013400868,181158.96666666667,4292,5668.0
WA,17,10,2275,0.16870593380177892,104.21096703296706,2.350769230769231,383.80599939904704,237079.95000000007,5348,5015.0
WA,17,11,1971,0.19417757491979445,111.24525621511924,2.395230847285642,382.7240001669149,219264.40000000002,4721,4757.0
WA,17,12,1704,0.22049295781555622,111.00254303599377,2.4360328638497655,375.7200001177078,189148.33333333337,4151,4680.0
WA,18,1,1544,0.22054209882854547,106.89474309153714,2.4190414507772022,340.5170005912742,165045.48333333334,3735,4383.0
WA,18,2,1382,0.2566324171270639,108.12695369030394,2.436324167872648,354.6660004696023,149431.45000000004,3367,4474.0
WA,18,3,1496,0.2427272721272016,124.43332219251337,2.4512032085561497,363.1199991022936,186152.25,3667,5186.0
WA,18,4,1495,0.24399331099067656,109.9528539576366,2.4381270903010033,364.7699999310615,164379.51666666672,3645,5077.0
WA,18,5,1754,0.1732554157546911,104.55262257696691,2.395667046750285,303.8899992337282,183385.29999999996,4202,5871.0
WA,18,6,2044,0.16414041116369213,106.11819145466407,2.36692759295499,335.50300041858674,216905.58333333337,4838,5729.0
WA,18,7,1731,0.22922357071762953,77.49735220489109,2.442518775274408,396.7860009122167,134147.91666666648,4228,5841.0
WA,18,8,1704,0.3115035195854066,75.70858763693263,2.437793427230047,530.8019973735329,129007.4333333332,4154,5603.0
WA,18,9,1366,0.26972986816100286,39.36514153245482,2.4289897510980967,368.4509999079299,53772.78333333329,3318,5647.0
WA,18,10,1371,0.2237403353911417,36.436566982737624,2.471188913202042,306.74799982125523,49954.53333333328,3388,5302.0
WA,18,11,1473,0.2748716903657902,36.79893641095267,2.493550577053632,404.8859999088089,54204.833333333285,3673,4906.0
WA,18,12,1551,0.30489555042194055,37.79229529335912,2.5157962604771114,472.8929987044298,58615.84999999999,3902,4819.0
WA,19,1,1327,0.25367972837568464,35.29051745792507,2.477769404672193,336.6329995545335,46830.51666666657,3288,4586.0
WA,19,2,1312,0.38361890043885033,35.383917682926864,2.5472560975609757,503.3079973757716,46423.70000000005,3342,4089.0
WA,19,3,1159,0.2992234680434227,54.58560540696001,2.516824849007765,346.7999994623269,63264.71666666665,2917,5245.0
WA,19,4,1155,0.3540233759953035,67.03002886002895,2.498701298701299,408.89699927457553,77419.68333333344,2886,5404.0
WA,19,5,1233,0.3345393362133505,62.05040551500412,2.4922952149229523,412.4870015510612,76508.15000000008,3073,6041.0
WA,19,6,1053,0.3644881284447016,74.3663659385881,2.6049382716049383,383.80599925227074,78307.78333333327,2743,5881.0
WA,19,7,1361,0.2880191038418153,62.444550575557074,2.5518001469507716,391.9940003287106,84987.03333333318,3473,5816.0
WA,19,8,1171,0.29109820691116856,63.651252490748696,2.5414175918018787,340.8760002929784,74535.61666666673,2976,5626.0
WA,19,9,1270,0.2512401582766076,64.11787401574811,2.4881889763779528,319.07500101129165,81429.7000000001,3160,5721.0
WA,19,10,1401,0.47436402546117235,64.38008565310501,2.531049250535332,664.5839996711024,90196.50000000013,3546,5241.0
WA,19,11,1111,0.3146804671023549,69.2951395139514,2.531953195319532,349.6099989507163,76986.90000000001,2813,4811.0
WA,19,12,1135,0.3018493390922499,63.32681350954478,2.511894273127753,342.5989998697037,71875.93333333332,2851,4813.0
WA,20,1,1353,0.3165055432343458,56.8539541759054,2.522542498152254,428.2319999960699,76923.40000000001,3413,4293.0
WA,20,2,972,0.4058292179401518,59.824965706447124,2.5504115226337447,394.46599983782755,58149.8666666666,2479,4712.0
WA,20,3,975,0.22723794945555859,54.265059829059865,2.3343589743589743,221.55700071916962,52908.43333333337,2276,3943.0
WA,20,4,898,0.18977505677808235,61.12360801781733,2.1202672605790647,170.41800098671794,54888.99999999996,1904,3257.0
WA,20,5,1263,0.25398970819121375,59.68324096067556,2.1931908155186064,320.78900144550295,75379.93333333323,2770,4111.0
WA,20,6,1721,0.25629982518836375,63.539734650396774,2.2446252178965715,441.09199914917406,109351.88333333285,3863,
WI,16,4,2,1.839,360.0,3.0,3.678,720.0,6,5379.0
WI,16,5,4,0.1825,360.0,4.0,0.73,1440.0,16,5786.0
WI,16,6,99,0.6916565656565657,360.0,2.6363636363636362,68.474,35640.0,261,5770.0
WI,16,7,214,0.7141915887850468,350.48769470404983,2.542056074766355,152.83700000000002,75004.36666666667,544,5969.0
WI,16,8,279,0.7121863799283159,358.0509557945042,2.4551971326164876,198.70000000000013,99896.21666666667,685,5811.0
WI,16,9,197,0.6081421319796955,367.7945854483926,2.568527918781726,119.804,72455.53333333334,506,5321.0
WI,16,10,231,0.8147878787878787,357.5336940836941,2.5411255411255413,188.21599999999998,82590.28333333334,587,5376.0
WI,16,11,280,0.6123749999999996,356.3885119047619,2.585714285714286,171.4649999999999,99788.78333333334,724,4997.0
WI,16,12,256,0.791374999999999,343.9798177083333,2.46875,202.59199999999976,88058.83333333333,632,4646.0
WI,17,1,255,0.6648274509803923,352.4050980392157,2.6549019607843136,169.53100000000003,89863.3,677,4655.0
WI,17,2,227,0.5399559471365637,354.3614537444934,2.5682819383259914,122.56999999999996,80440.05,583,4554.0
WI,17,3,242,0.7305743801652896,351.195523415978,2.7024793388429753,176.7990000000001,84989.31666666668,654,5518.0
WI,17,4,191,0.6158638743455496,346.6132635253054,2.5026178010471205,117.62999999999997,66203.13333333333,478,5456.0
WI,17,5,244,0.5317418032741084,362.7054644808743,2.5204918032786887,129.74499999888243,88500.13333333333,615,5851.0
WI,17,6,239,0.47555230125523035,356.24665271966524,2.564853556485356,113.65700000000005,85142.95,613,5901.0
WI,17,7,231,0.5717056248982251,306.6733044733044,2.683982683982684,132.06399935149,70841.53333333333,620,6008.0
WI,17,8,545,0.5638495420051135,161.66678899082567,2.7981651376146788,307.29800039278683,88108.4,1525,5794.0
WI,17,9,523,0.3411051641572812,135.62348629700443,2.694072657743786,178.39800085425807,70931.08333333331,1409,5332.0
WI,17,10,495,0.41785656547121586,146.2975084175084,2.8686868686868685,206.83899990825185,72417.26666666666,1420,5369.0
WI,17,11,468,0.43462179276079516,137.76121794871796,2.9017094017094016,203.40299901205213,64472.25,1358,4961.0
WI,17,12,443,0.39099774071325244,116.46117381489839,2.801354401805869,173.21199913597084,51592.29999999999,1241,4761.0
WI,18,1,509,0.392115914541336,128.08297314996727,2.774066797642436,199.58700050154002,65194.23333333334,1412,4873.0
WI,18,2,429,0.30675990550390875,125.04079254079254,2.8344988344988344,131.59999946117685,53642.5,1216,4373.0
WI,18,3,375,0.35444800100608276,123.70337777777779,2.6826666666666665,132.91800037728103,46388.76666666667,1006,5598.0
WI,18,4,384,0.5112682279506863,132.48081597222222,2.9114583333333335,196.3269995330635,50872.63333333333,1118,5234.0
